volume,volume_weighted,open,close,high,low,timestamp,num_trades
330122418.9539244,0.933,0.822811,1.018961,1.0478,0.81269,2024-11-22,377518
288997558.32210225,1.0868,1.0191,1.067,1.155,1.0162,2024-11-23,380769
193118654.10984594,1.0142,1.0668,1.0241,1.0996,0.9386,2024-11-24,242934
158753874.78230503,1.005,1.0243,0.9435,1.079926,0.9264,2024-11-25,207826
144158345.43506923,0.9302,0.943,0.9599,0.99101,0.869676,2024-11-26,191640
117370505.15597905,0.9989,0.9599,1.0123,1.0433,0.9312,2024-11-27,180065
60911266.287542775,1.0067,1.0132,1.0323,1.0495,0.9705,2024-11-28,107716
111082375.23032543,1.0611,1.031994,1.0761,1.1,1.0278,2024-11-29,150565
107511361.79167965,1.0934,1.075805,1.078647,1.1508,1.05,2024-11-30,150937
124510823.69939815,1.0997,1.0796,1.1503,1.165,1.0373,2024-12-01,179148
209051150.7175592,1.1651,1.1505,1.2024,1.2428,1.0568,2024-12-02,353138
264539948.81202355,1.2416,1.20271,1.192,1.3278,1.14,2024-12-03,395492
1357075.7818809748,1.1945,1.1949,1.1884,1.2427,1.1423,2024-12-04,3262
167347186.23423073,1.1945,1.1886,1.1612,1.2461,1.1163,2024-12-05,345913
110066715.47441074,1.1942,1.161603,1.229984,1.2388,1.1348,2024-12-06,236266
63220496.036826,1.2116,1.2298,1.211243,1.2383,1.1888,2024-12-07,166039
78713362.93291807,1.1955,1.211245,1.194605,1.225,1.1733,2024-12-08,153547
211251096.90020445,1.067,1.1944,1.004785,1.1946,0.9,2024-12-09,305710
241305175.12387526,0.9875,1.0045,1.0223,1.064013,0.91,2024-12-10,368934
131125330.51780505,1.055,1.0222,1.0873,1.116562,0.966698,2024-12-11,246736
125653505.49655879,1.1372,1.087286,1.123,1.1829,1.0728,2024-12-12,224366
71756637.84593208,1.1041,1.123196,1.1212,1.1311,1.0768,2024-12-13,146993
56145335.8523717,1.0851,1.1213,1.0609,1.1332,1.041269,2024-12-14,128415
46740424.32766499,1.0791,1.0607,1.098713,1.1122,1.038527,2024-12-15,105251
80358337.2954152,1.09,1.099,1.0781,1.1209,1.0465,2024-12-16,158361
69377166.58005315,1.0776,1.0779,1.0523,1.1116,1.0403,2024-12-17,126149
98744707.59902753,1.0127,1.051572,0.9678,1.061,0.952113,2024-12-18,186453
163927603.84894633,0.9208,0.9677,0.8799,0.99352,0.846,2024-12-19,260067
208637113.08000562,0.8576,0.880224,0.9498,0.96021,0.7606,2024-12-20,309823
91674000.97786392,0.9349,0.9495,0.9047,0.99837,0.8859,2024-12-21,183570
57239034.98353275,0.8916,0.9047,0.8824,0.92577,0.858,2024-12-22,138217
86349444.46641432,0.8962,0.8824,0.9252,0.94412,0.8612,2024-12-23,148506
54750348.43346715,0.9234,0.9251,0.9352,0.9516,0.8905,2024-12-24,122665
31975987.35240506,0.9187,0.935429,0.9169,0.94054,0.8991,2024-12-25,82903
41720151.861472555,0.8761,0.9169,0.86001,0.92846,0.85,2024-12-26,104531
46655045.129429296,0.8808,0.860006,0.8758,0.91469,0.8541,2024-12-27,115832
21971491.29342375,0.8794,0.8758,0.8881,0.90102,0.865,2024-12-28,65832
36365747.022026494,0.8764,0.888,0.8572,0.91427,0.85,2024-12-29,72405
70772782.53116375,0.8622,0.8573,0.8598,0.90469,0.8279,2024-12-30,125478
42107859.67852194,0.8547,0.86,0.8434,0.87989,0.8386,2024-12-31,85496
